target,EngineID,Cycle,actual,prediction,abs_residual
CombustorHealth,5,26,0.930673414582198,0.9340701122957692,0.003396697713571206
CombustorHealth,5,27,0.9271872638534138,0.9234449691869757,0.0037422946664380508
CombustorHealth,5,28,0.9236621545077116,0.9259214280813939,0.0022592735736822744
CombustorHealth,5,30,0.9164989207164432,0.9196906023645643,0.003191681648121114
CombustorHealth,6,1,0.9990815311549444,0.9977836677752799,0.0012978633796644212
CombustorHealth,6,2,0.997738464425157,0.9972867962111961,0.0004516682139609207
CombustorHealth,6,4,0.9944314462229024,0.9939838388481332,0.00044760737476912116
CombustorHealth,6,5,0.9925573870370196,0.9926701120540579,0.0001127250170382954
CombustorHealth,6,6,0.9905667562853624,0.9889727280018651,0.0015940282834973063
CombustorHealth,6,7,0.9884736479158728,0.9879030455509685,0.0005706023649042491
CombustorHealth,6,9,0.9840198926791844,0.9831453378002559,0.0008745548789285129
CombustorHealth,6,10,0.9816741372598764,0.9798094745812023,0.0018646626786741338
CombustorHealth,6,11,0.9792568398634576,0.9802179537068428,0.000961113843385264
CombustorHealth,6,12,0.9767726294020054,0.9778889816685976,0.0011163522665922354
CombustorHealth,6,13,0.9742254680563116,0.9740108858034722,0.00021458225283943477
CombustorHealth,6,14,0.9716187920507608,0.9735169525281989,0.0018981604774380711
CombustorHealth,6,17,0.9634701383684268,0.9633803968753893,8.974149303742074e-05
CombustorHealth,6,18,0.9606523602946512,0.9455947227834153,0.0150576375112359
CombustorHealth,6,19,0.9577872048099488,0.9560168192185009,0.0017703855914479316
CombustorHealth,6,20,0.9548764329355424,0.9508867654018887,0.003989667533653707
CombustorHealth,6,21,0.9519216546669446,0.9459519567384425,0.005969697928502105
CombustorHealth,6,22,0.948924348565554,0.942825207491184,0.006099141074369929
CombustorHealth,6,23,0.945885878025788,0.9356116516763183,0.010274226349469728
CombustorHealth,6,24,0.942807504903174,0.9315294504289057,0.011278054474268329
CombustorHealth,6,25,0.9396904010245736,0.9338887101209686,0.005801690903604939
CombustorHealth,6,27,0.933344295521956,0.9273098917931042,0.006034403728851778
CombustorHealth,6,28,0.930117268778628,0.9233138464329889,0.006803422345639132
CombustorHealth,6,29,0.9268554745429765,0.9304829035108861,0.003627428967909685
CombustorHealth,6,30,0.9235597567283091,0.9208142691751354,0.00274548755317372
CombustorHealth,7,2,0.9980095838103982,0.9987651356029656,0.0007555517925674771
CombustorHealth,7,4,0.9950990204558808,0.992759385331155,0.002339635124725792
CombustorHealth,7,5,0.9934496288719732,0.9911513526417667,0.0022982762302065085
CombustorHealth,7,6,0.9916976406566684,0.9900909669127697,0.0016066737438987788
CombustorHealth,7,7,0.9898554601349172,0.9888860590451101,0.0009694010898071426
CombustorHealth,7,8,0.9879323728286796,0.9839065356578884,0.004025837170791191
CombustorHealth,7,9,0.98593563387782,0.982033643405314,0.003901990472506056
CombustorHealth,7,10,0.9838710943607883,0.9857520598244541,0.0018809654636657847
CombustorHealth,7,11,0.9817435895245008,0.9803782817370068,0.0013653077874939967
CombustorHealth,7,12,0.9795571933537504,0.972920658369162,0.0066365349845883825
CombustorHealth,7,14,0.9750212128382972,0.979593426541882,0.004572213703584738
CombustorHealth,7,15,0.9726773047661252,0.9724732283552718,0.00020407641085340433
CombustorHealth,7,16,0.9702860164513996,0.9677867368623614,0.0024992795890381725
CombustorHealth,7,18,0.9653694684428816,0.9437823592830594,0.021587109159822204
CombustorHealth,7,19,0.9628477960332515,0.948857956456167,0.01398983957708455
CombustorHealth,7,20,0.9602859758578344,0.9567224738785978,0.003563501979236605
CombustorHealth,7,21,0.9576854249012532,0.959682529897977,0.0019971049967237864
CombustorHealth,7,22,0.9550474444707155,0.962395395771748,0.007347951301032496
CombustorHealth,7,23,0.9523732345129976,0.9429160593139161,0.009457175199081513
CombustorHealth,7,25,0.946920489102889,0.9334222922975339,0.013498196805355023
CombustorHealth,7,26,0.9441439457241206,0.919765155962223,0.024378789761897668
CombustorHealth,7,27,0.9413351729690896,0.9405021760301869,0.0008329969389027081
CombustorHealth,7,28,0.9384950114674762,0.9294905391838708,0.009004472283605347
CombustorHealth,7,29,0.9356242505004544,0.9257751360836282,0.009849114416826232
CombustorHealth,7,30,0.9327236328105786,0.931216929425944,0.0015067033846345446
CombustorHealth,8,1,0.9986569948018812,0.9953909014377469,0.0032660933641343037
CombustorHealth,8,3,0.9943981003505724,0.9958032291588071,0.0014051288082347346
CombustorHealth,8,4,0.9918575390892064,0.9959437828445455,0.0040862437553391695
CombustorHealth,8,5,0.9891172488313796,0.9908470417537444,0.001729792922364748
CombustorHealth,8,7,0.983145916328392,0.9845349129623162,0.0013889966339242221
CombustorHealth,8,8,0.979950909477594,0.9826318037712403,0.002680894293646263
CombustorHealth,8,10,0.97320352339386,0.9776249291160576,0.004421405722197624
CombustorHealth,8,11,0.9696688983640984,0.9737270593375145,0.004058160973416047
CombustorHealth,8,13,0.9623119166580316,0.9678731320653573,0.005561215407325681
CombustorHealth,8,14,0.9585003780913044,0.9694163364312893,0.010915958339984932
CombustorHealth,8,15,0.9546062218957218,0.9662134671480391,0.011607245252317377
CombustorHealth,8,16,0.9506333484213864,0.9649916119261001,0.014358263504713698
CombustorHealth,8,18,0.9424650221480326,0.9701315356926611,0.027666513544628457
CombustorHealth,8,19,0.938275529243522,0.9575032455039857,0.019227716260463712
CombustorHealth,8,21,0.9296987937621948,0.951478620059641,0.021779826297446236
CombustorHealth,8,23,0.9208731493787232,0.9459903810696323,0.02511723169090907
CombustorHealth,8,26,0.9072010534877158,0.93451654457654,0.02731549108882414
CombustorHealth,8,27,0.902534573621954,0.9287515444874742,0.026216970865520217
CombustorHealth,9,1,0.9986734419740392,0.9979035202659515,0.0007699217080876508
CombustorHealth,9,2,0.9967336309947212,0.9976104304356479,0.0008767994409266677
CombustorHealth,9,3,0.9944667042607256,0.9964168707232884,0.0019501664625628523
CombustorHealth,9,4,0.9919572560944556,0.9933206139395442,0.0013633578450885642
CombustorHealth,9,5,0.9892505249216548,0.990562176907737,0.0013116519860821851
CombustorHealth,9,6,0.986375427726414,0.989217697603592,0.002842269877178061
CombustorHealth,9,7,0.9833523206044912,0.9911910786183321,0.00783875801384093
CombustorHealth,9,8,0.9801964415454508,0.9845253352780404,0.0043288937325896
CombustorHealth,9,9,0.9769196965838728,0.9836747749719225,0.006755078388049673
CombustorHealth,9,12,0.966452367922321,0.9760446631036623,0.009592295181341304
CombustorHealth,9,13,0.9627734654263496,0.9766302233345939,0.013856757908244366
CombustorHealth,9,14,0.959008605034124,0.9757792480092377,0.01677064297511366
CombustorHealth,9,15,0.9551621387934642,0.9686235815169999,0.013461442723535666
CombustorHealth,9,16,0.9512379192886644,0.9711201759073348,0.01988225661867038
CombustorHealth,9,17,0.9472393849878836,0.9610598665772985,0.013820481589414846
CombustorHealth,9,18,0.9431696267818588,0.9600644048595538,0.016894778077695016
CombustorHealth,9,19,0.9390314406862512,0.9569941879765149,0.017962747290263703
CombustorHealth,9,20,0.9348273701698462,0.9529154843242023,0.018088114154356072
CombustorHealth,9,21,0.9305597405727796,0.9515636521324361,0.02100391155965653
CombustorHealth,9,22,0.926230687402968,0.9355525774623572,0.009321890059389215
CombustorHealth,9,23,0.9218421798309686,0.9424978142719501,0.020655634440981507
CombustorHealth,9,24,0.9173960403732296,0.9377737868976498,0.02037774652442015
CombustorHealth,9,25,0.9128939615164772,0.9461441330867605,0.033250171570283316
CombustorHealth,9,26,0.9083375198629176,0.9466684708895216,0.038330951026604
CombustorHealth,9,28,0.8990673461850937,0.9456095918877586,0.046542245702664964
CombustorHealth,9,29,0.8943562889231849,0.9448601164397813,0.05050382751659643
CombustorHealth,9,30,0.8895962353384775,0.933990262246125,0.04439402690764749
CombustorHealth,10,1,0.9995029872621626,0.9975345883976389,0.0019683988645237127
CombustorHealth,10,2,0.9987762110889004,0.9964329763159997,0.0023432347729006597
CombustorHealth,10,3,0.9979268766154054,0.9958728080831059,0.0020540685322995023
CombustorHealth,10,4,0.9969866782379724,0.9915374139629717,0.005449264275000698
CombustorHealth,10,5,0.9959725651389172,0.9891681451382223,0.006804420000694922
CombustorHealth,10,6,0.9948953714537632,0.9883937468319661,0.006501624621797042
CombustorHealth,10,7,0.99376272386652,0.986264122696694,0.007498601169826036
CombustorHealth,10,8,0.9925803314941384,0.9838100247093563,0.008770306784782078
CombustorHealth,10,10,0.990083292141335,0.9820703151619248,0.008012976979410169
CombustorHealth,10,11,0.9887752155488309,0.9782505911285345,0.010524624420296336
CombustorHealth,10,13,0.98605258005563,0.9626157695811169,0.02343681047451307
CombustorHealth,10,14,0.9846420246675528,0.9664476021858116,0.01819442248174119
CombustorHealth,10,15,0.9832008945549936,0.9651133131021503,0.018087581452843282
CombustorHealth,10,16,0.9817306331402746,0.9605263464825343,0.021204286657740323
CombustorHealth,10,18,0.9787077392524808,0.9544453535582266,0.024262385694254207
CombustorHealth,10,19,0.9771573123877616,0.9485077201745348,0.028649592213226827
CombustorHealth,10,21,0.9739832764352184,0.9477406563712908,0.026242620063927635
CombustorHealth,10,22,0.9723613386638844,0.9455725154020479,0.026788823261836514
CombustorHealth,10,23,0.9707171255041926,0.9485752573070253,0.022141868197167347
CombustorHealth,10,24,0.9690513197863484,0.927941380676148,0.041109939110200444
CombustorHealth,10,25,0.9673645556231796,0.9327323312101975,0.03463222441298208
CombustorHealth,10,27,0.9639304758637616,0.9150036267286362,0.04892684913512535
CombustorHealth,10,29,0.9604191682157548,0.9324563560634974,0.027962812152257377
CombustorHealth,10,30,0.958635750364376,0.9379031993878906,0.02073255097648541
TurbineHealth,1,1,0.998727385402894,0.9972604379952399,0.0014669474076540734
TurbineHealth,1,2,0.9968664552968636,0.9935590629644109,0.0033073923324526966
TurbineHealth,1,3,0.9946917113385936,0.9903295737036448,0.004362137634948748
TurbineHealth,1,4,0.9922843078895336,0.9864615589051848,0.005822748984348758
TurbineHealth,1,5,0.989687643790763,0.9811942497988341,0.008493393991928944
TurbineHealth,1,7,0.9840292852690542,0.9764089401221986,0.007620345146855612
TurbineHealth,1,9,0.977858238796809,0.9615832073289277,0.01627503146788134
TurbineHealth,1,11,0.9712586349314062,0.9495160782788264,0.021742556652579736
TurbineHealth,1,12,0.9678165557443474,0.9468171449322439,0.020999410812103547
TurbineHealth,1,13,0.9642872528973706,0.9418550123907685,0.022432240506602086
TurbineHealth,1,14,0.9606754875637415,0.941600758217487,0.019074729346254538
TurbineHealth,1,15,0.9569854348187108,0.9401762338849631,0.016809200933747714
TurbineHealth,1,16,0.9532207905842908,0.9295175539717805,0.02370323661251028
TurbineHealth,1,17,0.9493848535060636,0.9118304856644892,0.0375543678415744
TurbineHealth,1,19,0.9415106787424492,0.9004543904463078,0.041056288296141386
TurbineHealth,1,20,0.9374775634156128,0.8965806790279816,0.04089688438763128
TurbineHealth,1,21,0.9333834735876648,0.8866146153740324,0.046768858213632414
TurbineHealth,1,22,0.929230457927788,0.8964978330483147,0.03273262487947337
TurbineHealth,1,23,0.9250204055317824,0.8801454490519101,0.044874956479872385
TurbineHealth,1,24,0.9207550648049116,0.8677964087652011,0.052958656039710506
TurbineHealth,1,27,0.9076430050340868,0.8556480865624447,0.05199491847164206
TurbineHealth,1,28,0.9031716924131754,0.8408129656464876,0.062358726766687855
TurbineHealth,1,29,0.8986522065543,0.8206819130290569,0.0779702935252431
TurbineHealth,1,30,0.89408571676919,0.8321296967580298,0.061956020011160184
TurbineHealth,2,1,0.9976001678306032,0.9979308016546989,0.0003306338240957052
TurbineHealth,2,2,0.9940909200633636,0.9955326004951697,0.0014416804318060361
TurbineHealth,2,3,0.9899898980232854,0.9897385943019756,0.0002513037213097702
TurbineHealth,2,5,0.980553480818559,0.9869613233572437,0.00640784253868476
TurbineHealth,2,6,0.97535223774871,0.9794508329155042,0.004098595166794117
TurbineHealth,2,7,0.9698832348247948,0.9755219552282292,0.005638720403434383
TurbineHealth,2,8,0.9641740385888252,0.9710653052163576,0.006891266627532366
TurbineHealth,2,9,0.9582461878534548,0.963502589880061,0.005256402026606155
TurbineHealth,2,10,0.9521170531015284,0.9569198344030407,0.004802781301512349
TurbineHealth,2,11,0.94580098904976,0.9586930810606058,0.012892092010845846
TurbineHealth,2,12,0.9393100904057412,0.9493204414143565,0.010010351008615248
TurbineHealth,2,14,0.9258438256130508,0.951312922913654,0.025469097300603205
TurbineHealth,2,15,0.9188853109893516,0.9427047095391099,0.02381939854975834
TurbineHealth,2,18,0.8971900548798551,0.9268911077780541,0.02970105289819891
TurbineHealth,2,19,0.8897037995326786,0.9214337456499913,0.03172994611731261
TurbineHealth,2,20,0.8820983548629107,0.9184369296510224,0.036338574788111755
TurbineHealth,2,21,0.874377927566342,0.9108704254729754,0.03649249790663334
TurbineHealth,2,22,0.8665463809195842,0.9021977311730363,0.03565135025345201
TurbineHealth,2,23,0.8586072772838447,0.9032155137008763,0.0446082364170316
TurbineHealth,2,24,0.8505639137132404,0.8899555793080225,0.03939166559478213
TurbineHealth,2,25,0.8424193520294266,0.8655513237344798,0.02313197170505321
TurbineHealth,2,26,0.8341764444112156,0.8613943309350125,0.027217886523796864
TurbineHealth,2,27,0.8258378553161154,0.8515306404936853,0.0256927851775699
TurbineHealth,2,29,0.8088834627848492,0.8476151698411934,0.03873170705634421
TurbineHealth,2,30,0.8002722075686598,0.8489198676663054,0.04864766009764565
TurbineHealth,3,2,0.9945102190343303,0.9963400329700335,0.0018298139357031395
TurbineHealth,3,3,0.9907001990351376,0.9895301168393338,0.0011700821958038343
TurbineHealth,3,5,0.9819333750777496,0.9801686828561269,0.0017646922216226768
TurbineHealth,3,6,0.97710120399378,0.9765938615517996,0.0005073424419803629
TurbineHealth,3,7,0.9720202728717025,0.9758335318986397,0.003813259026937299
TurbineHealth,3,8,0.9667161921752851,0.9664139143947976,0.0003022777804875254
TurbineHealth,3,9,0.961208972357086,0.960583242561575,0.0006257297955110097
TurbineHealth,3,10,0.9555147513179468,0.9658415591060571,0.010326807788110237
TurbineHealth,3,11,0.9496468651865764,0.9617782103444472,0.012131345157870843
TurbineHealth,3,12,0.9436165504492352,0.9540081790897451,0.010391628640509909
TurbineHealth,3,13,0.9374334251304794,0.9453214186263296,0.00788799349585012
TurbineHealth,3,15,0.9246410810918306,0.938766418971946,0.014125337880115385
TurbineHealth,3,20,0.8904644692176619,0.9263675616911037,0.03590309247344181
TurbineHealth,3,21,0.883291871237262,0.9131865472426262,0.029894676005364107
TurbineHealth,3,22,0.8760160387601001,0.9017629576016081,0.025746918841507926
TurbineHealth,3,23,0.8686402813678638,0.893696421468605,0.025056140100741198
TurbineHealth,3,24,0.8611676621609217,0.8801027649919856,0.01893510283106392
TurbineHealth,3,25,0.8536010256989053,0.8595690797846288,0.00596805408572354
TurbineHealth,3,26,0.8459430217745266,0.8724456791938098,0.02650265741928315
TurbineHealth,3,27,0.8381961257796013,0.8486173101341535,0.010421184354552193
TurbineHealth,3,28,0.8303626562607953,0.8412248563548943,0.010862200094098995
TurbineHealth,3,29,0.8224447901400943,0.8817796773032545,0.059334887163160155
TurbineHealth,3,30,0.8144445759809895,0.8726843494928188,0.058239773511829296
TurbineHealth,4,2,0.9961089773879536,0.9939995534297543,0.0021094239581992413
TurbineHealth,4,5,0.9871948176920994,0.9829530523286595,0.004241765363439898
TurbineHealth,4,6,0.9837698928962684,0.9792306281484622,0.004539264747806193
TurbineHealth,4,7,0.9801686530635886,0.9770610775250047,0.0031075755385838733
TurbineHealth,4,9,0.972505867420396,0.9675572015369177,0.004948665883478309
TurbineHealth,4,10,0.96846994267953,0.9550573561905737,0.013412586488956268
TurbineHealth,4,11,0.964310928364595,0.954347024523973,0.009963903840621957
TurbineHealth,4,12,0.9600367886225022,0.9479477606903023,0.012089027932199903
TurbineHealth,4,13,0.955654340474052,0.9443387795740111,0.011315560900040822
TurbineHealth,4,14,0.9511694960202646,0.9346935833694797,0.016475912650784852
TurbineHealth,4,16,0.941912760514317,0.9388786019707739,0.003034158543543164
TurbineHealth,4,17,0.9371495548402988,0.919277814461317,0.01787174037898187
TurbineHealth,4,18,0.9323015045497124,0.909643265808827,0.02265823874088535
TurbineHealth,4,19,0.927371940362432,0.9074306391069242,0.01994130125550775
TurbineHealth,4,21,0.917280129960508,0.8898568211886513,0.027423308771856725
TurbineHealth,4,23,0.9068954410556548,0.8733007618958956,0.03359467915975922
TurbineHealth,4,25,0.8962359841042371,0.8599294839228347,0.03630650018140236
TurbineHealth,4,26,0.8908081780370665,0.8664836291690727,0.024324548867993734
TurbineHealth,4,27,0.885317367442267,0.8744788542577837,0.010838513184483256
TurbineHealth,4,28,0.879765195649064,0.8612394571768528,0.018525738472211173
TurbineHealth,4,29,0.874153205606571,0.8492478258371244,0.024905379769446512
TurbineHealth,5,1,0.9979100294242568,0.9973062584271896,0.00060377099706721
TurbineHealth,5,2,0.9948538888032368,0.9945237145673609,0.0003301742358758908
TurbineHealth,5,3,0.9912823826356228,0.9895815099548896,0.0017008726807332675
TurbineHealth,5,4,0.9873287878993064,0.985790411521641,0.001538376377665407
TurbineHealth,5,5,0.9830643769976392,0.9831669159323143,0.00010253893467515596
TurbineHealth,5,6,0.9785347081683368,0.9789918724536146,0.0004571642852778668
TurbineHealth,5,7,0.973771852108902,0.9739652777078766,0.00019342559897450595
TurbineHealth,5,8,0.9687998160238448,0.9697351215389103,0.0009353055150654876
TurbineHealth,5,9,0.963637357676836,0.9643070617420489,0.0006697040652129393
TurbineHealth,5,10,0.9582996047082556,0.9610598758678848,0.0027602711596291796
TurbineHealth,5,11,0.9527990583821244,0.9617361022299799,0.00893704384785543
TurbineHealth,5,12,0.9471462517612588,0.9578110139513762,0.010664762190117472
TurbineHealth,5,13,0.941350200765268,0.9498822526077314,0.008532051842463417
TurbineHealth,5,14,0.935418724502981,0.946883743233809,0.011465018730827947
TurbineHealth,5,15,0.9293586795548932,0.936917923722912,0.007559244168018897
TurbineHealth,5,16,0.9231761356048462,0.9336011200182524,0.010424984413406113
TurbineHealth,5,17,0.9168765099034528,0.9219861463222931,0.005109636418840324
TurbineHealth,5,18,0.910464672098754,0.9183051948404156,0.007840522741661582
TurbineHealth,5,19,0.90394502726791,0.9068412884348479,0.0028962611669378635
TurbineHealth,5,20,0.897321582604588,0.8931671590459802,0.004154423558607845
TurbineHealth,5,21,0.89059800164432,0.8881381173641234,0.0024598842801966114
TurbineHealth,5,22,0.8837776488450658,0.8713562997585604,0.012421349086505384
TurbineHealth,5,23,0.8768636266029838,0.8774243662945974,0.000560739691613632
TurbineHealth,5,24,0.8698588062630701,0.8730605163354219,0.0032017100723518155
TurbineHealth,5,26,0.8555872546567178,0.8449685072685614,0.01061874738815638
TurbineHealth,5,27,0.8483253277294049,0.8445849832573085,0.0037403444720964796
TurbineHealth,5,28,0.8409822469303123,0.8289621430803443,0.012020103849967989
TurbineHealth,5,30,0.8260606659653975,0.8535781292122742,0.02751746324687665
TurbineHealth,6,1,0.9974697092673463,0.9982871747656018,0.0008174654982554541
TurbineHealth,6,2,0.9937696934007104,0.9948344478595033,0.0010647544587928381
TurbineHealth,6,4,0.9846591856737172,0.9891484922182258,0.00448930654450852
TurbineHealth,6,5,0.9794963381628724,0.9874020128081019,0.00790567464522951
TurbineHealth,6,6,0.9740123475297996,0.9775211645490878,0.0035088170192881796
TurbineHealth,6,7,0.9682460412056716,0.9731284464734211,0.004882405267749523
TurbineHealth,6,9,0.9559763864845924,0.9603411562883384,0.004364769803746005
TurbineHealth,6,10,0.9495140625522138,0.9591020829810304,0.009588020428816568
TurbineHealth,6,11,0.9428546475561004,0.9607752694979581,0.01792062194185773
TurbineHealth,6,12,0.9360108936907274,0.9489217153737265,0.012910821682999063
TurbineHealth,6,13,0.9289937163718904,0.9435100233060247,0.014516306934134304
TurbineHealth,6,14,0.921812582057556,0.9415539767344795,0.019741394676923485
TurbineHealth,6,17,0.899363847942066,0.9403187171918524,0.04095486924978642
TurbineHealth,6,18,0.8916011483305002,0.9339152660680252,0.042314117737525025
TurbineHealth,6,19,0.8837079286425579,0.9270416393991366,0.04333371075657877
TurbineHealth,6,20,0.8756890403173542,0.9094551342820839,0.03376609396472974
TurbineHealth,6,21,0.867548918733125,0.8976401559118949,0.030091237178769936
TurbineHealth,6,22,0.8592916371801333,0.888346574220354,0.029054937040220663
TurbineHealth,6,23,0.8509209516750139,0.8836230342769944,0.03270208260198049
TurbineHealth,6,24,0.8424403385048103,0.8749956733636415,0.03255533485883122
TurbineHealth,6,25,0.8338530259365069,0.884875598918217,0.05102257298171009
TurbineHealth,6,27,0.8163701335900122,0.8681825160117269,0.05181238242171471
TurbineHealth,6,28,0.8074799944125923,0.8731749321436659,0.0656949377310736
TurbineHealth,6,29,0.7984940742360704,0.8552254614804091,0.05673138724433868
TurbineHealth,6,30,0.7894146979580549,0.8507896804540044,0.061374982495949526
TurbineHealth,7,2,0.9966257481220312,0.9950050970953044,0.001620651026726816
TurbineHealth,7,4,0.9916916173024404,0.9873489103600411,0.004342706942399244
TurbineHealth,7,5,0.9888954871872512,0.9814950778320577,0.007400409355193482
TurbineHealth,7,6,0.9859254301928622,0.9771624842267006,0.008762945966161562
TurbineHealth,7,7,0.9828024747438718,0.9780248709962042,0.004777603747667669
TurbineHealth,7,8,0.9795423621159356,0.9717097620440992,0.007832600071836393
TurbineHealth,7,9,0.9761573915806532,0.9632585596204661,0.01289883196018704
TurbineHealth,7,10,0.9726574821753348,0.9579117175623866,0.014745764612948187
TurbineHealth,7,11,0.96905083084948,0.9461768179510794,0.02287401289840052
TurbineHealth,7,12,0.9653443440234184,0.9438555298858515,0.02148881413756687
TurbineHealth,7,14,0.9576547257151194,0.933448676233765,0.024206049481354408
TurbineHealth,7,15,0.9536812169305596,0.9308060405089812,0.022875176421578436
TurbineHealth,7,16,0.9496273868176014,0.9277259368421287,0.02190144997547272
TurbineHealth,7,18,0.941292611689901,0.9122106235823727,0.029081988107528267
TurbineHealth,7,19,0.9370177480165311,0.8967152803645846,0.04030246765194656
TurbineHealth,7,20,0.9326748238667588,0.8911267549908736,0.04154806887588525
TurbineHealth,7,21,0.9282662413829352,0.8870202337319734,0.04124600765096187
TurbineHealth,7,22,0.9237942066053408,0.8719529638553908,0.051841242749950056
TurbineHealth,7,23,0.9192607537430442,0.88148203783454,0.037778715908504124
TurbineHealth,7,25,0.9100169902847972,0.8705002798723236,0.03951671041247362
TurbineHealth,7,26,0.905310056750487,0.8699229507881749,0.03538710596231209
TurbineHealth,7,27,0.9005484863849711,0.8573243334756212,0.04322415290934989
TurbineHealth,7,28,0.8957337042652223,0.8403656309153241,0.05536807334989813
TurbineHealth,7,29,0.8908670484196876,0.8323957211759725,0.058471327243715066
TurbineHealth,7,30,0.8859497779822467,0.8270676690529823,0.058882108929264376
TurbineHealth,8,1,0.99860460810354,0.9973735304760207,0.0012310776275192836
TurbineHealth,8,3,0.9941795866564468,0.9892173344389036,0.004962252217543206
TurbineHealth,8,4,0.9915399255430456,0.9865194758513006,0.005020449691744977
TurbineHealth,8,5,0.9886927445901534,0.9841815584697094,0.0045111861204439885
TurbineHealth,8,7,0.9824884878997052,0.9773027515593977,0.005185736340307501
TurbineHealth,8,8,0.9791688531916772,0.9727543779164389,0.006414475275238307
TurbineHealth,8,10,0.9721582713438068,0.957484065724052,0.014674205619754854
TurbineHealth,8,11,0.9684857709465916,0.950147005589692,0.0183387653568996
TurbineHealth,8,13,0.9608418149370186,0.936787619910614,0.0240541950264046
TurbineHealth,8,14,0.9568815994170006,0.9316171212271545,0.025264478189846118
TurbineHealth,8,15,0.9528355435964604,0.9369228116279388,0.01591273196852161
TurbineHealth,8,16,0.9487076999667317,0.9331839331409102,0.015523766825821461
TurbineHealth,8,18,0.9402207512151982,0.9175078221875351,0.022712929027663087
TurbineHealth,8,19,0.9358678384659264,0.9059134591336779,0.029954379332248426
TurbineHealth,8,21,0.9269565496596828,0.9002328795779734,0.026723670081709394
TurbineHealth,8,23,0.9177866427442206,0.8779319909819151,0.039854651762305515
TurbineHealth,8,26,0.903581238445968,0.8625644752686037,0.04101676317736436
TurbineHealth,8,27,0.8987327328714567,0.8386001004801609,0.06013263239129585
TurbineHealth,9,1,0.9980927587611264,0.9981864704468724,9.371168574601185e-05
TurbineHealth,9,2,0.9953038212077197,0.9943621630579159,0.0009416581498037369
TurbineHealth,9,3,0.9920445773088712,0.992609533301971,0.0005649559930998027
TurbineHealth,9,4,0.9884366514316304,0.9866127309961563,0.0018239204354740801
TurbineHealth,9,5,0.9845450845236756,0.9809432893415682,0.003601795182107459
TurbineHealth,9,6,0.9804114515960384,0.9761697750479256,0.004241676548112805
TurbineHealth,9,7,0.97606501935589,0.9718755900824965,0.004189429273393497
TurbineHealth,9,8,0.9715276960209834,0.9645905343901733,0.006937161630810151
TurbineHealth,9,9,0.9668165993349064,0.9650644511795884,0.0017521481553179896
TurbineHealth,9,12,0.9517673361338524,0.9470980957151097,0.004669240418742726
TurbineHealth,9,13,0.9464780427770616,0.9455125519296874,0.0009654908473741841
TurbineHealth,9,14,0.9410651645929704,0.9459797600142213,0.004914595421250945
TurbineHealth,9,15,0.9355349586807128,0.9410000651824444,0.005465106501731598
TurbineHealth,9,16,0.9298929640423508,0.9229226977030768,0.0069702663392740005
TurbineHealth,9,17,0.9241441242899576,0.9223131075671731,0.0018310167227845175
TurbineHealth,9,18,0.9182928833107684,0.9145608002662667,0.0037320830445016773
TurbineHealth,9,19,0.9123432610392816,0.9007648997758922,0.011578361263389403
TurbineHealth,9,20,0.9062989143140692,0.9001419835248745,0.006156930789194659
TurbineHealth,9,21,0.9001631863621253,0.8844143252384491,0.01574886112367624
TurbineHealth,9,22,0.8939391474816842,0.8677922024169703,0.026146945064713933
TurbineHealth,9,23,0.887629628821644,0.8582065238897174,0.02942310493192657
TurbineHealth,9,24,0.8812372506808981,0.8644793717303483,0.01675787895054981
TurbineHealth,9,25,0.8747644464098294,0.8819068568354366,0.0071424104256071486
TurbineHealth,9,26,0.8682134827473874,0.8803900470167916,0.012176564269404166
TurbineHealth,9,28,0.8548854132744665,0.8733994174249767,0.018514004150510188
TurbineHealth,9,29,0.8481121530681522,0.8674925062195484,0.01938035315139619
TurbineHealth,9,30,0.8412684490474205,0.8327949964782537,0.008473452569166762
TurbineHealth,10,1,0.9977956199183344,0.9980732651421272,0.00027764522379281065
TurbineHealth,10,2,0.994572179555137,0.9956068486639646,0.0010346691088276572
TurbineHealth,10,3,0.990805161421576,0.9917418010274279,0.0009366396058518855
TurbineHealth,10,4,0.9866351383653352,0.9881217369944206,0.0014865986290854005
TurbineHealth,10,5,0.982137284395152,0.9845391883185677,0.0024019039234156603
TurbineHealth,10,6,0.9773596517051296,0.9794264229931215,0.002066771287991931
TurbineHealth,10,7,0.9723360666120602,0.9734782405939268,0.0011421739818666676
TurbineHealth,10,8,0.9670918505267094,0.9737450496625344,0.006653199135824961
TurbineHealth,10,10,0.9560168349518448,0.9661436794445418,0.010126844492697074
TurbineHealth,10,11,0.9502151768326678,0.9599275774121327,0.009712400579464986
TurbineHealth,10,13,0.9381395840078988,0.9559261367400588,0.01778655273216001
TurbineHealth,10,14,0.9318834059165838,0.9388756775492366,0.006992271632652813
TurbineHealth,10,15,0.9254916210117594,0.9357332867783873,0.010241665766627883
TurbineHealth,10,16,0.9189706312448775,0.9391230034257303,0.02015237218085275
TurbineHealth,10,18,0.9055633147558962,0.9317398866005553,0.026176571844659047
TurbineHealth,10,19,0.8986867704774987,0.9254776098209978,0.02679083934349913
TurbineHealth,10,21,0.884609099827203,0.9009536683846289,0.01634456855742583
TurbineHealth,10,22,0.8774153861763487,0.8942368201291128,0.01682143395276403
TurbineHealth,10,23,0.8701228754149384,0.8976148229249498,0.027491947510011383
